time_s,dF_F
6.6606,0.009376
6.6706,0.018776
6.6806,0.000000
6.6906,0.000000
6.7006,0.000000
6.7106,0.011862
6.7206,0.022476
6.7306,0.000000
6.7406,0.000000
6.7506,0.004711
6.7606,0.000000
6.7706,0.014281
6.7806,0.000000
6.7906,0.000000
6.8006,0.000000
6.8106,0.000000
6.8206,0.000000
6.8306,0.000000
6.8406,0.000000
6.8506,0.016694
6.8606,0.000000
6.8706,0.000000
6.8806,0.000000
6.8906,0.015738
6.9006,0.000000
6.9106,0.000000
6.9206,0.008378
6.9306,0.000000
6.9406,0.009712
6.9506,0.000000
6.9606,0.010525
6.9706,0.000000
6.9806,0.000000
6.9906,0.000000
7.0006,0.000000
7.0106,0.000000
7.0206,0.010286
7.0306,0.000000
7.0406,0.000000
7.0506,0.000000
7.0606,0.016920
7.0706,0.000000
7.0806,0.000000
7.0906,0.000000
7.1006,0.021918
7.1106,0.004239
7.1206,0.011510
7.1306,0.000000
7.1406,0.000000
7.1506,0.006717
7.1606,0.000874
7.1706,0.008231
7.1806,0.000000
7.1906,0.004172
7.2006,0.002372
7.2106,0.011667
7.2206,0.012105
7.2306,0.000000
7.2406,0.000000
7.2506,0.015026
7.2606,0.017816
7.2706,0.000000
7.2806,0.000000
7.2906,0.001486
7.3006,0.013963
7.3106,0.026964
7.3206,0.007744
7.3306,0.000000
7.3406,0.000000
7.3506,0.000172
7.3606,0.000000
7.3706,0.000000
7.3806,0.030731
7.3906,0.026778
7.4006,0.017041
7.4106,0.000000
7.4206,0.012825
7.4306,0.009594
7.4406,0.006638
7.4506,0.018745
7.4606,0.009531
7.4706,0.011100
7.4806,0.009554
7.4906,0.005112
7.5006,0.000000
7.5106,0.001254
7.5206,0.000000
7.5306,0.000000
7.5406,0.025227
7.5506,0.025935
7.5606,0.020388
7.5706,0.003828
7.5806,0.020259
7.5906,0.000181
7.6006,0.003042
7.6106,0.000000
7.6206,0.005955
7.6306,0.000906
7.6406,0.000000
7.6506,0.000000
7.6606,0.000000
7.6706,0.026963
7.6806,0.013413
7.6906,0.000172
7.7006,0.003732
7.7106,0.000663
7.7206,0.000000
7.7306,0.000000
7.7406,0.000000
7.7506,0.000000
7.7606,0.000000
7.7706,0.007668
7.7806,0.005869
7.7906,0.000000
7.8007,0.000000
7.8107,0.014936
7.8207,0.015888
7.8307,0.015388
7.8407,0.000584
7.8507,0.000000
7.8607,0.000000
7.8707,0.005169
7.8807,0.005689
7.8907,0.019310
7.9007,0.016500
7.9107,0.000000
7.9207,0.000000
7.9307,0.000000
7.9407,0.003258
7.9507,0.000000
7.9607,0.000000
7.9707,0.003793
7.9807,0.000000
7.9907,0.000000
8.0007,0.004672
8.0107,0.000000
8.0207,0.003662
8.0307,0.004098
8.0407,0.000000
8.0507,0.000000
8.0607,0.021567
8.0707,0.000000
8.0807,0.000000
8.0907,0.000000
8.1007,0.000437
8.1107,0.000464
8.1207,0.000000
8.1307,0.018213
8.1407,0.000000
8.1507,0.005939
8.1607,0.023422
8.1707,0.000000
8.1807,0.000000
8.1907,0.000000
8.2007,0.000000
8.2107,0.000000
8.2207,0.021412
8.2307,0.027561
8.2407,0.000000
8.2507,0.028576
8.2607,0.000534
8.2707,0.026305
8.2807,0.000000
8.2907,0.001966
8.3007,0.005482
8.3107,0.047683
8.3207,0.012769
8.3307,0.000000
8.3407,0.014535
8.3507,0.000000
8.3607,0.000000
8.3707,0.013629
8.3807,0.000466
8.3907,0.004179
8.4007,0.000210
8.4107,0.005049
8.4207,0.006374
8.4307,0.000000
8.4407,0.009999
8.4507,0.000000
8.4607,0.000000
8.4707,0.000000
8.4807,0.001260
8.4907,0.000000
8.5007,0.012465
8.5107,0.000000
8.5207,0.000000
8.5307,0.000000
8.5407,0.000000
8.5507,0.004183
8.5607,0.000000
8.5707,0.010864
8.5807,0.000945
8.5907,0.000000
8.6007,0.000000
8.6107,0.000000
8.6207,0.000000
8.6307,0.000000
8.6407,0.000000
8.6507,0.003383
8.6607,0.014215
8.6707,0.000000
8.6807,0.000000
8.6907,0.000000
8.7007,0.004334
8.7107,0.018674
8.7207,0.000000
8.7307,0.000000
8.7407,0.000000
8.7507,0.000000
8.7607,0.000000
8.7707,0.000000
8.7807,0.000579
8.7907,0.000000
8.8007,0.015740
8.8107,0.000000
8.8207,0.000000
8.8307,0.007183
8.8407,0.000000
8.8507,0.005845
8.8607,0.001538
8.8707,0.000000
8.8807,0.023824
8.8907,0.000000
8.9007,0.030904
8.9107,0.000000
8.9207,0.000000
8.9307,0.001049
8.9407,0.000000
8.9507,0.000000
8.9607,0.005955
8.9707,0.008334
8.9807,0.000000
8.9907,0.014811
9.0008,0.017363
9.0108,0.021545
9.0208,0.007941
9.0308,0.020451
9.0408,0.000000
9.0508,0.000000
9.0608,0.000000
9.0708,0.001788
9.0808,0.000000
9.0908,0.000000
9.1008,0.028233
9.1108,0.000000
9.1208,0.006207
9.1308,0.000000
9.1408,0.001136
9.1508,0.000090
9.1608,0.006725
9.1708,0.017480
9.1808,0.024711
9.1908,0.004644
9.2008,0.008843
9.2108,0.000000
9.2208,0.000000
9.2308,0.014104
9.2408,0.012990
9.2508,0.003174
9.2608,0.013296
9.2708,0.007362
9.2808,0.018005
9.2908,0.004340
9.3008,0.000000
9.3108,0.005038
9.3208,0.000000
9.3308,0.005743
9.3408,0.000000
9.3508,0.000000
9.3608,0.006777
9.3708,0.007163
9.3808,0.000000
9.3908,0.000000
9.4008,0.020558
9.4108,0.000000
9.4208,0.033644
9.4308,0.000000
9.4408,0.006121
9.4508,0.024253
9.4608,0.001965
9.4708,0.000000
9.4808,0.000000
9.4908,0.000000
9.5008,0.000000
9.5108,0.000000
9.5208,0.000000
9.5308,0.013865
9.5408,0.000519
9.5508,0.000000
9.5608,0.000000
9.5708,0.003347
9.5808,0.009252
9.5908,0.000000
9.6008,0.000000
9.6108,0.016570
9.6208,0.000000
9.6308,0.000000
9.6408,0.006657
9.6508,0.006951
9.6608,0.000000
9.6708,0.003442
9.6808,0.011034
9.6908,0.005616
9.7008,0.009480
9.7108,0.000000
9.7208,0.004966
9.7308,0.000000
9.7408,0.000000
9.7508,0.013058
9.7608,0.022189
9.7708,0.026916
9.7808,0.019722
9.7908,0.000000
9.8008,0.005291
9.8108,0.011502
9.8208,0.001818
9.8308,0.001961
9.8408,0.012356
9.8508,0.000000
9.8608,0.000000
9.8708,0.000000
9.8808,0.009509
9.8908,0.000045
9.9008,0.005103
9.9108,0.010051
9.9208,0.000000
9.9308,0.011344
9.9408,0.005683
9.9508,0.000000
9.9608,0.021635
9.9708,0.000000
9.9808,0.000000
9.9908,0.000000
10.0008,0.000000
10.0108,0.000783
10.0208,0.000000
10.0308,0.000000
10.0408,0.009296
10.0508,0.005098
10.0608,0.004741
10.0708,0.006147
10.0808,0.009242
10.0908,0.000000
10.1008,0.000000
10.1108,0.000000
10.1208,0.000541
10.1308,0.000000
10.1408,0.015683
10.1508,0.017815
10.1608,0.003042
10.1708,0.000000
10.1808,0.007277
10.1908,0.000000
10.2009,0.000000
10.2109,0.014792
10.2209,0.000000
10.2309,0.012085
10.2409,0.010161
10.2509,0.000000
10.2609,0.014608
10.2709,0.010478
10.2809,0.001529
10.2909,0.000000
10.3009,0.000000
10.3109,0.000000
10.3209,0.008139
10.3309,0.000000
10.3409,0.006563
10.3509,0.000000
10.3609,0.000000
10.3709,0.001645
10.3809,0.036677
10.3909,0.000000
10.4009,0.022080
10.4109,0.002248
10.4209,0.006168
10.4309,0.001775
10.4409,0.006671
10.4509,0.000000
10.4609,0.021811
10.4709,0.000000
10.4809,0.016984
10.4909,0.000000
10.5009,0.000000
10.5109,0.000000
10.5209,0.006825
10.5309,0.021677
10.5409,0.000000
10.5509,0.000000
10.5609,0.000000
10.5709,0.000000
10.5809,0.000000
10.5909,0.000000
10.6009,0.003402
10.6109,0.019785
10.6209,0.042138
10.6309,0.000000
10.6409,0.021530
10.6509,0.003656
10.6609,0.000000
10.6709,0.006489
10.6809,0.000929
10.6909,0.001656
10.7009,0.000000
10.7109,0.000000
10.7209,0.000000
10.7309,0.009799
10.7409,0.000000
10.7509,0.000000
10.7609,0.000128
10.7709,0.011924
10.7809,0.002705
10.7909,0.000000
10.8009,0.018394
10.8109,0.023688
10.8209,0.007418
10.8309,0.014605
10.8409,0.018629
10.8509,0.016951
10.8609,0.009211
10.8709,0.008975
10.8809,0.007795
10.8909,0.000000
10.9009,0.010511
10.9109,0.000000
10.9209,0.000000
10.9309,0.019553
10.9409,0.012603
10.9509,0.022311
10.9609,0.000000
10.9709,0.000000
10.9809,0.000000
10.9909,0.001530
11.0009,0.001185
11.0109,0.017005
11.0209,0.000000
11.0309,0.005281
11.0409,0.000000
11.0509,0.006755
11.0609,0.000047
11.0709,0.000000
11.0809,0.000000
11.0909,0.000000
11.1009,0.000000
11.1109,0.026570
11.1209,0.000000
11.1309,0.000000
11.1409,0.000000
11.1509,0.000000
11.1609,0.000000
11.1709,0.000000
11.1809,0.020726
11.1909,0.000000
11.2009,0.019327
11.2109,0.000926
11.2209,0.000558
11.2309,0.000000
11.2409,0.000057
11.2509,0.025782
11.2609,0.000000
11.2709,0.000000
11.2809,0.000000
11.2909,0.000218
11.3009,0.010352
11.3109,0.007096
11.3209,0.000000
11.3309,0.015286
11.3409,0.015453
11.3509,0.002761
11.3609,0.014440
11.3709,0.004090
11.3809,0.000000
11.3909,0.010467
11.4010,0.001659
11.4110,0.000020
11.4210,0.022094
11.4310,0.000000
11.4410,0.000000
11.4510,0.000000
11.4610,0.000000
11.4710,0.000000
11.4810,0.000000
11.4910,0.000000
11.5010,0.000000
11.5110,0.036861
11.5210,0.027026
11.5310,0.000000
11.5410,0.000000
11.5510,0.000000
11.5610,0.000000
11.5710,0.000000
11.5810,0.000000
11.5910,0.000000
11.6010,0.000000
11.6110,0.000000
11.6210,0.002229
11.6310,0.005493
11.6410,0.006262
11.6510,0.000000
11.6610,0.012820
11.6710,0.000000
11.6810,0.009493
11.6910,0.000000
11.7010,0.000000
11.7110,0.000000
11.7210,0.005480
11.7310,0.009194
11.7410,0.000000
11.7510,0.022977
11.7610,0.015113
11.7710,0.000000
11.7810,0.011252
11.7910,0.029007
11.8010,0.029407
11.8110,0.000000
11.8210,0.000000
11.8310,0.022274
11.8410,0.000000
11.8510,0.000000
11.8610,0.000000
11.8710,0.006303
11.8810,0.000000
11.8910,0.000000
11.9010,0.000000
11.9110,0.000000
11.9210,0.000000
11.9310,0.034224
11.9410,0.004463
11.9510,0.013301
11.9610,0.000000
11.9710,0.000000
11.9810,0.000000
11.9910,0.000000
12.0010,0.000000
12.0110,0.000000
12.0210,0.000000
12.0310,0.000000
12.0410,0.019874
12.0510,0.000000
12.0610,0.019358
12.0710,0.006165
12.0810,0.011738
12.0910,0.000000
12.1010,0.007859
12.1110,0.010931
12.1210,0.000000
12.1310,0.008393
12.1410,0.008493
12.1510,0.000000
12.1610,0.000000
12.1710,0.000000
12.1810,0.001298
12.1910,0.004905
12.2010,0.000000
12.2110,0.000399
12.2210,0.008558
12.2310,0.009273
12.2410,0.023278
12.2510,0.019155
12.2610,0.000000
12.2710,0.025254
12.2810,0.000000
12.2910,0.015673
12.3010,0.001020
12.3110,0.000000
12.3210,0.000000
12.3310,0.000000
12.3410,0.000000
12.3510,0.014509
12.3610,0.022752
12.3710,0.000000
12.3810,0.004530
12.3910,0.000000
12.4010,0.000000
12.4110,0.011617
12.4210,0.000000
12.4310,0.026095
12.4410,0.000000
12.4510,0.014990
12.4610,0.001461
12.4710,0.011937
12.4810,0.000000
12.4910,0.000000
12.5010,0.000000
12.5110,0.000000
12.5210,0.009931
12.5310,0.009754
12.5410,0.008903
12.5510,0.023054
12.5610,0.021740
12.5710,0.000000
12.5810,0.005596
12.5910,0.000000
12.6011,0.000350
12.6111,0.000000
12.6211,0.024301
12.6311,0.005455
12.6411,0.000000
12.6511,0.017904
12.6611,0.000000
12.6711,0.000000
12.6811,0.011938
12.6911,0.000907
12.7011,0.003757
12.7111,0.000000
12.7211,0.000000
12.7311,0.030053
12.7411,0.012363
12.7511,0.002546
12.7611,0.000000
12.7711,0.000000
12.7811,0.000000
12.7911,0.003865
12.8011,0.012682
12.8111,0.000000
12.8211,0.000000
12.8311,0.000000
12.8411,0.000000
12.8511,0.000802
12.8611,0.000000
12.8711,0.009214
12.8811,0.011308
12.8911,0.000000
12.9011,0.000000
12.9111,0.000000
12.9211,0.018494
12.9311,0.000000
12.9411,0.000000
12.9511,0.000000
12.9611,0.012069
12.9711,0.000000
12.9811,0.006059
12.9911,0.008482
13.0011,0.027543
13.0111,0.000000
13.0211,0.005641
13.0311,0.000000
13.0411,0.017856
13.0511,0.000000
13.0611,0.000000
13.0711,0.000000
13.0811,0.000000
13.0911,0.003432
13.1011,0.014512
13.1111,0.004394
13.1211,0.000000
13.1311,0.000000
13.1411,0.011130
13.1511,0.000000
13.1611,0.000000
13.1711,0.013148
13.1811,0.004051
13.1911,0.006180
13.2011,0.027892
13.2111,0.007028
13.2211,0.009868
13.2311,0.040661
13.2411,0.000000
13.2511,0.000000
13.2611,0.006417
13.2711,0.006585
13.2811,0.000000
13.2911,0.000000
13.3011,0.034648
13.3111,0.004903
13.3211,0.000000
13.3311,0.013739
13.3411,0.000000
13.3511,0.000000
13.3611,0.008434
13.3711,0.000000
13.3811,0.005289
13.3911,0.028694
13.4011,0.006993
13.4111,0.000000
13.4211,0.000000
13.4311,0.000000
13.4411,0.000000
13.4511,0.000000
13.4611,0.013745
13.4711,0.000000
13.4811,0.012930
13.4911,0.000000
13.5011,0.005654
13.5111,0.000000
13.5211,0.019929
13.5311,0.018685
13.5411,0.014394
13.5511,0.000000
13.5611,0.012437
13.5711,0.006073
13.5811,0.000000
13.5911,0.000000
13.6011,0.005468
13.6111,0.008341
13.6211,0.002659
13.6311,0.004368
13.6411,0.022104
13.6511,0.018391
13.6611,0.000000
13.6711,0.000000
13.6811,0.000000
13.6911,0.000000
13.7011,0.001413
13.7111,0.018731
13.7211,0.000000
13.7311,0.005046
13.7411,0.000000
13.7511,0.000000
13.7611,0.022161
13.7711,0.000000
13.7811,0.006933
13.7911,0.000000
13.8012,0.027935
13.8112,0.009040
13.8212,0.000000
13.8312,0.008633
13.8412,0.000000
13.8512,0.017738
13.8612,0.000000
13.8712,0.000000
13.8812,0.000000
13.8912,0.000000
13.9012,0.010420
13.9112,0.003839
13.9212,0.009776
13.9312,0.000000
13.9412,0.007698
13.9512,0.000000
13.9612,0.033446
13.9712,0.000000
