time_s,dF_F
3.7303,0.007735
3.7403,0.007390
3.7503,0.019189
3.7603,0.000473
3.7703,0.038304
3.7803,0.016384
3.7903,0.015568
3.8003,0.032231
3.8103,0.018593
3.8203,0.026510
3.8303,0.014274
3.8403,0.020454
3.8503,0.029685
3.8603,0.011382
3.8703,0.025277
3.8803,0.000000
3.8903,0.032655
3.9003,0.014436
3.9103,0.019143
3.9203,0.019020
3.9303,0.010251
3.9403,0.009484
3.9503,0.025213
3.9603,0.025683
3.9703,0.011147
3.9803,0.025411
3.9903,0.025579
4.0003,0.016218
4.0103,0.007065
4.0203,0.019625
4.0303,0.023651
4.0403,0.019411
4.0503,0.014075
4.0603,0.024670
4.0703,0.032653
4.0803,0.012297
4.0903,0.017020
4.1003,0.047431
4.1103,0.022909
4.1203,0.007332
4.1303,0.015224
4.1403,0.012431
4.1503,0.023804
4.1603,0.023077
4.1703,0.013635
4.1803,0.038563
4.1903,0.020851
4.2004,0.015443
4.2104,0.007789
4.2204,0.011052
4.2304,0.007540
4.2404,0.018094
4.2504,0.011150
4.2604,0.027840
4.2704,0.014156
4.2804,0.028402
4.2904,0.024915
4.3004,0.026455
4.3104,0.028967
4.3204,0.039933
4.3304,0.011510
4.3404,0.028460
4.3504,0.023981
4.3604,0.030633
4.3704,0.021108
4.3804,0.031760
4.3904,0.007084
4.4004,0.009957
4.4104,0.014308
4.4204,0.019253
4.4304,0.020464
4.4404,0.012600
4.4504,0.010091
4.4604,0.013447
4.4704,0.002907
4.4804,0.017119
4.4904,0.019416
4.5004,0.024410
4.5104,0.021669
4.5204,0.037934
4.5304,0.028124
4.5404,0.027373
4.5504,0.023647
4.5604,0.025357
4.5704,0.017793
4.5804,0.020996
4.5904,0.039216
4.6004,0.019299
4.6104,0.006681
4.6204,0.026968
4.6304,0.028752
4.6404,0.021545
4.6504,0.001217
4.6604,0.032866
4.6704,0.022299
4.6804,0.016897
4.6904,0.031881
4.7004,0.000000
4.7104,0.021119
4.7204,0.014592
4.7304,0.034921
4.7404,0.022429
4.7504,0.011353
4.7604,0.031382
4.7704,0.000000
4.7804,0.025079
4.7904,0.007367
4.8004,0.015376
4.8104,0.017593
4.8204,0.029101
4.8304,0.042034
4.8404,0.002204
4.8504,0.024463
4.8604,0.042025
4.8704,0.014271
4.8804,0.013650
4.8904,0.022359
4.9004,0.028288
4.9104,0.026576
4.9204,0.016413
4.9304,0.011975
4.9404,0.033161
4.9504,0.012254
4.9604,0.000838
4.9704,0.005466
4.9804,0.014239
4.9904,0.034925
5.0004,0.008116
5.0104,0.035219
5.0204,0.033068
5.0304,0.022252
5.0404,0.000000
5.0504,0.008159
5.0604,0.013665
5.0704,0.037307
5.0804,0.014308
5.0904,0.012271
5.1004,0.021883
5.1104,0.005905
5.1204,0.019754
5.1304,0.012014
5.1404,0.046877
5.1504,0.010824
5.1604,0.039299
5.1704,0.008598
5.1804,0.022628
5.1904,0.025003
5.2004,0.021418
5.2104,0.020804
5.2204,0.028615
5.2304,0.024174
5.2404,0.018271
5.2504,0.013256
5.2604,0.018343
5.2704,0.018219
5.2804,0.018022
5.2904,0.020762
5.3004,0.005907
5.3104,0.009724
5.3204,0.028318
5.3304,0.000000
5.3404,0.031970
5.3504,0.014411
5.3604,0.036695
5.3704,0.032262
5.3804,0.016726
5.3904,0.017763
5.4005,0.035933
5.4105,0.032732
5.4205,0.029727
5.4305,0.031442
5.4405,0.009125
5.4505,0.022053
5.4605,0.012296
5.4705,0.008868
5.4805,0.021639
5.4905,0.015862
5.5005,0.018338
5.5105,0.015000
5.5205,0.007455
5.5305,0.036968
5.5405,0.021558
5.5505,0.005578
5.5605,0.021820
5.5705,0.035214
5.5805,0.029587
5.5905,0.014813
5.6005,0.015053
5.6105,0.010429
5.6205,0.012577
5.6305,0.013391
5.6405,0.005317
5.6505,0.015560
5.6605,0.023440
5.6705,0.015860
5.6805,0.022174
5.6905,0.036219
5.7005,0.038357
5.7105,0.019321
5.7205,0.028802
5.7305,0.018334
5.7405,0.015121
5.7505,0.008832
5.7605,0.020866
5.7705,0.030844
5.7805,0.007256
5.7905,0.017129
5.8005,0.016647
5.8105,0.022469
5.8205,0.022628
5.8305,0.025372
5.8405,0.038970
5.8505,0.011295
5.8605,0.010745
5.8705,0.022474
5.8805,0.034527
5.8905,0.005376
5.9005,0.023314
5.9105,0.017987
5.9205,0.028543
5.9305,0.026282
5.9405,0.020485
5.9505,0.024875
5.9605,0.013417
5.9705,0.028002
5.9805,0.033865
5.9905,0.021002
6.0005,0.015920
6.0105,0.018548
6.0205,0.027897
6.0305,0.019581
6.0405,0.008004
6.0505,0.029521
6.0605,0.010172
6.0705,0.024245
6.0805,0.001336
6.0905,0.021082
6.1005,0.019317
6.1105,0.000329
6.1205,0.023328
6.1305,0.008986
6.1405,0.020848
6.1505,0.015883
6.1605,0.005194
6.1705,0.009543
6.1805,0.010343
6.1905,0.029824
6.2005,0.028358
6.2105,0.041945
6.2205,0.014881
6.2305,0.014559
6.2405,0.021349
6.2505,0.016447
6.2605,0.014174
6.2705,0.020544
6.2805,0.027036
6.2905,0.000000
6.3005,0.014278
6.3105,0.005972
6.3205,0.018462
6.3305,0.024326
6.3405,0.031169
6.3505,0.015663
6.3605,0.021063
6.3705,0.003179
6.3805,0.011395
6.3905,0.022071
6.4005,0.006410
6.4105,0.032370
6.4205,0.025235
6.4305,0.010954
6.4405,0.005178
6.4505,0.012807
6.4605,0.011007
6.4705,0.007830
6.4805,0.005932
6.4905,0.017696
6.5005,0.027323
6.5105,0.012889
6.5205,0.024449
6.5305,0.016723
6.5405,0.026123
6.5505,0.012135
6.5605,0.022810
6.5705,0.021201
6.5805,0.033623
6.5905,0.025587
6.6006,0.022560
6.6106,0.005301
6.6206,0.014748
6.6306,0.011996
6.6406,0.011778
6.6506,0.020155
6.6606,0.022408
6.6706,0.022799
6.6806,0.032614
6.6906,0.024835
6.7006,0.007721
6.7106,0.022025
6.7206,0.025844
6.7306,0.032622
6.7406,0.018458
6.7506,0.018555
6.7606,0.030789
6.7706,0.021786
6.7806,0.004016
6.7906,0.001871
6.8006,0.038408
6.8106,0.002863
6.8206,0.018328
6.8306,0.028831
6.8406,0.002354
6.8506,0.009184
6.8606,0.007533
6.8706,0.038011
6.8806,0.040182
6.8906,0.012658
6.9006,0.025795
6.9106,0.023081
6.9206,0.017192
6.9306,0.003732
6.9406,0.043075
6.9506,0.001840
6.9606,0.022121
6.9706,0.013524
6.9806,0.030081
6.9906,0.028459
7.0006,0.010212
7.0106,0.012099
7.0206,0.004498
7.0306,0.021948
7.0406,0.027109
7.0506,0.015583
7.0606,0.017552
7.0706,0.039078
7.0806,0.029362
7.0906,0.033478
7.1006,0.000000
7.1106,0.025472
7.1206,0.022514
7.1306,0.007480
7.1406,0.009561
7.1506,0.017816
7.1606,0.006580
7.1706,0.012013
7.1806,0.015384
7.1906,0.025735
7.2006,0.012932
7.2106,0.015528
7.2206,0.030243
7.2306,0.002357
7.2406,0.022273
7.2506,0.023894
7.2606,0.024168
7.2706,0.014986
7.2806,0.009351
7.2906,0.035195
7.3006,0.011435
7.3106,0.008830
7.3206,0.020202
7.3306,0.012609
7.3406,0.030508
7.3506,0.017348
7.3606,0.031805
7.3706,0.024488
7.3806,0.016118
7.3906,0.031140
7.4006,0.013492
7.4106,0.016799
7.4206,0.025292
7.4306,0.022266
7.4406,0.013263
7.4506,0.004636
7.4606,0.019814
7.4706,0.012729
7.4806,0.020296
7.4906,0.015790
7.5006,0.012824
7.5106,0.017318
7.5206,0.019266
7.5306,0.026950
7.5406,0.024232
7.5506,0.040944
7.5606,0.021414
7.5706,0.013271
7.5806,0.018337
7.5906,0.025683
7.6006,0.030034
7.6106,0.033415
7.6206,0.009830
7.6306,0.032807
7.6406,0.019540
7.6506,0.010730
7.6606,0.017962
7.6706,0.032108
7.6806,0.024573
7.6906,0.007880
7.7006,0.007955
7.7106,0.007677
7.7206,0.012685
7.7306,0.020774
7.7406,0.008738
7.7506,0.015717
7.7606,0.034020
7.7706,0.036178
7.7806,0.035505
7.7906,0.002051
7.8007,0.036737
7.8107,0.020917
7.8207,0.020780
7.8307,0.030289
7.8407,0.027035
7.8507,0.001313
7.8607,0.013875
7.8707,0.016339
7.8807,0.006697
7.8907,0.029972
7.9007,0.034389
7.9107,0.019894
7.9207,0.022986
7.9307,0.019887
7.9407,0.020992
7.9507,0.031177
7.9607,0.002345
7.9707,0.024861
7.9807,0.020119
7.9907,0.012865
8.0007,0.014966
8.0107,0.038324
8.0207,0.006725
8.0307,0.018314
8.0407,0.036295
8.0507,0.007299
8.0607,0.015438
8.0707,0.020423
8.0807,0.024127
8.0907,0.019197
8.1007,0.011046
8.1107,0.024474
8.1207,0.018994
8.1307,0.026278
8.1407,0.029237
8.1507,0.005138
8.1607,0.030331
8.1707,0.017454
8.1807,0.028252
8.1907,0.024939
8.2007,0.038541
8.2107,0.020063
8.2207,0.015967
8.2307,0.014870
8.2407,0.009629
8.2507,0.028081
8.2607,0.008986
8.2707,0.027993
8.2807,0.017765
8.2907,0.002368
8.3007,0.034883
8.3107,0.000000
8.3207,0.019182
8.3307,0.022340
8.3407,0.000000
8.3507,0.024413
8.3607,0.013302
8.3707,0.017515
8.3807,0.033430
8.3907,0.021427
8.4007,0.016494
8.4107,0.018295
8.4207,0.037761
8.4307,0.024046
8.4407,0.011162
8.4507,0.015117
8.4607,0.008099
8.4707,0.015483
8.4807,0.036079
8.4907,0.018337
8.5007,0.006630
8.5107,0.024309
8.5207,0.016074
8.5307,0.025614
8.5407,0.017576
8.5507,0.034453
8.5607,0.010894
8.5707,0.008348
8.5807,0.029376
8.5907,0.000000
8.6007,0.018281
8.6107,0.028006
8.6207,0.000000
8.6307,0.020646
8.6407,0.005041
8.6507,0.001552
8.6607,0.009341
8.6707,0.018166
8.6807,0.012941
8.6907,0.031071
8.7007,0.020824
8.7107,0.015110
8.7207,0.006901
8.7307,0.022241
8.7407,0.040589
8.7507,0.012971
8.7607,0.014144
8.7707,0.009393
8.7807,0.031842
8.7907,0.029270
8.8007,0.015537
8.8107,0.014010
8.8207,0.010561
8.8307,0.017107
8.8407,0.030199
8.8507,0.020415
8.8607,0.032876
8.8707,0.012798
8.8807,0.000000
8.8907,0.046053
8.9007,0.022146
8.9107,0.027785
8.9207,0.012125
8.9307,0.006375
8.9407,0.021547
8.9507,0.000083
8.9607,0.017329
8.9707,0.030223
8.9807,0.024485
8.9907,0.022549
9.0008,0.037437
9.0108,0.023753
9.0208,0.000956
9.0308,0.018509
9.0408,0.039253
9.0508,0.016906
9.0608,0.038641
9.0708,0.030236
9.0808,0.015915
9.0908,0.009195
9.1008,0.023399
9.1108,0.032705
9.1208,0.004214
9.1308,0.021204
9.1408,0.000000
9.1508,0.016604
9.1608,0.003453
9.1708,0.025622
9.1808,0.013110
9.1908,0.031580
9.2008,0.014595
9.2108,0.013684
9.2208,0.003848
9.2308,0.023911
9.2408,0.024921
9.2508,0.029397
9.2608,0.026552
9.2708,0.024013
9.2808,0.025959
9.2908,0.026968
9.3008,0.029077
9.3108,0.004724
9.3208,0.015382
9.3308,0.003769
9.3408,0.023321
9.3508,0.036300
9.3608,0.028963
9.3708,0.013929
9.3808,0.025054
9.3908,0.023489
9.4008,0.022331
9.4108,0.006967
9.4208,0.033151
9.4308,0.008219
9.4408,0.016333
9.4508,0.029591
9.4608,0.016266
9.4708,0.020793
9.4808,0.021196
9.4908,0.020659
9.5008,0.021151
9.5108,0.022139
9.5208,0.020747
9.5308,0.011045
9.5408,0.004500
9.5508,0.029981
9.5608,0.030438
9.5708,0.023375
9.5808,0.023291
9.5908,0.010848
9.6008,0.000000
9.6108,0.017513
9.6208,0.001026
9.6308,0.021844
9.6408,0.033042
9.6508,0.013839
9.6608,0.014413
9.6708,0.009942
9.6808,0.020443
9.6908,0.019668
9.7008,0.009809
9.7108,0.029126
9.7208,0.047024
9.7308,0.031899
9.7408,0.018894
9.7508,0.018775
9.7608,0.014864
9.7708,0.014658
9.7808,0.029582
9.7908,0.030017
9.8008,0.008305
9.8108,0.023663
9.8208,0.031111
9.8308,0.016498
9.8408,0.017885
9.8508,0.026960
9.8608,0.027244
9.8708,0.024291
9.8808,0.022542
9.8908,0.023886
9.9008,0.017223
9.9108,0.008823
9.9208,0.004434
9.9308,0.025956
9.9408,0.021082
9.9508,0.024555
9.9608,0.011711
9.9708,0.021026
9.9808,0.020786
9.9908,0.032790
10.0008,0.028518
10.0108,0.012600
10.0208,0.025046
10.0308,0.012531
10.0408,0.000000
10.0508,0.037260
10.0608,0.016251
10.0708,0.030395
10.0808,0.013387
10.0908,0.011927
10.1008,0.014534
10.1108,0.022526
10.1208,0.021761
10.1308,0.024977
10.1408,0.015036
10.1508,0.020404
10.1608,0.011568
10.1708,0.034693
10.1808,0.006860
10.1908,0.011780
10.2009,0.015766
10.2109,0.043889
10.2209,0.027668
10.2309,0.011464
10.2409,0.028222
10.2509,0.025158
10.2609,0.022737
10.2709,0.026958
10.2809,0.020581
10.2909,0.021708
10.3009,0.004471
10.3109,0.034431
10.3209,0.015525
10.3309,0.007628
10.3409,0.014957
10.3509,0.015359
10.3609,0.011988
10.3709,0.027776
10.3809,0.029742
10.3909,0.000408
10.4009,0.014852
10.4109,0.015569
10.4209,0.018279
10.4309,0.037063
10.4409,0.011864
10.4509,0.035624
10.4609,0.018538
10.4709,0.035717
10.4809,0.016890
10.4909,0.015719
10.5009,0.019774
10.5109,0.032923
10.5209,0.021583
10.5309,0.022093
10.5409,0.026367
10.5509,0.011203
10.5609,0.023367
10.5709,0.013719
10.5809,0.034713
10.5909,0.024187
10.6009,0.026927
10.6109,0.000000
10.6209,0.027067
10.6309,0.018225
10.6409,0.005628
10.6509,0.020950
10.6609,0.004817
10.6709,0.026110
10.6809,0.034340
10.6909,0.002094
10.7009,0.019700
10.7109,0.018351
10.7209,0.000104
10.7309,0.029165
10.7409,0.026257
10.7509,0.040261
10.7609,0.024962
10.7709,0.011210
10.7809,0.025143
10.7909,0.032848
10.8009,0.015351
10.8109,0.028524
10.8209,0.000000
10.8309,0.034751
10.8409,0.028004
10.8509,0.000000
10.8609,0.023827
10.8709,0.000135
10.8809,0.013889
10.8909,0.026789
10.9009,0.018640
10.9109,0.032566
10.9209,0.020637
10.9309,0.019626
10.9409,0.030985
10.9509,0.016624
10.9609,0.019748
10.9709,0.021067
10.9809,0.019325
10.9909,0.031602
11.0009,0.013332
11.0109,0.011697
11.0209,0.009383
11.0309,0.000000
11.0409,0.034837
11.0509,0.010992
11.0609,0.017614
11.0709,0.035580
11.0809,0.018581
11.0909,0.025144
11.1009,0.005794
11.1109,0.033984
11.1209,0.018784
11.1309,0.009817
11.1409,0.009810
11.1509,0.036900
11.1609,0.014138
11.1709,0.010034
11.1809,0.015669
11.1909,0.020454
11.2009,0.021518
11.2109,0.024444
11.2209,0.022348
11.2309,0.026471
11.2409,0.017273
11.2509,0.040722
11.2609,0.015116
11.2709,0.033524
11.2809,0.014010
11.2909,0.005722
11.3009,0.003329
11.3109,0.023040
11.3209,0.031620
11.3309,0.008490
11.3409,0.011225
11.3509,0.023861
11.3609,0.019975
11.3709,0.014144
11.3809,0.007207
11.3909,0.023091
11.4010,0.026529
11.4110,0.024917
11.4210,0.020265
11.4310,0.009443
11.4410,0.023146
11.4510,0.022398
11.4610,0.006868
11.4710,0.016977
11.4810,0.023664
11.4910,0.019218
11.5010,0.000395
11.5110,0.013596
11.5210,0.012931
11.5310,0.025593
11.5410,0.045984
11.5510,0.021340
11.5610,0.008020
11.5710,0.018395
11.5810,0.020106
11.5910,0.027566
11.6010,0.032421
11.6110,0.033910
11.6210,0.025372
11.6310,0.019992
11.6410,0.034834
11.6510,0.016525
11.6610,0.020545
11.6710,0.017566
11.6810,0.000000
11.6910,0.032718
11.7010,0.026755
11.7110,0.000000
11.7210,0.030018
11.7310,0.016966
11.7410,0.029885
11.7510,0.020758
11.7610,0.006427
11.7710,0.020264
11.7810,0.011015
11.7910,0.007771
11.8010,0.028670
11.8110,0.023915
11.8210,0.034976
11.8310,0.016056
11.8410,0.010371
11.8510,0.026388
11.8610,0.011663
11.8710,0.016898
11.8810,0.025251
11.8910,0.018741
11.9010,0.015113
11.9110,0.005973
11.9210,0.029369
11.9310,0.016316
11.9410,0.026181
11.9510,0.024860
11.9610,0.030913
11.9710,0.017644
11.9810,0.016523
11.9910,0.008917
12.0010,0.014577
12.0110,0.023456
12.0210,0.011936
12.0310,0.023340
12.0410,0.034939
12.0510,0.015902
12.0610,0.007302
12.0710,0.016405
12.0810,0.006406
12.0910,0.034070
12.1010,0.021671
12.1110,0.013634
12.1210,0.015416
12.1310,0.009289
12.1410,0.031318
12.1510,0.039675
12.1610,0.006458
12.1710,0.031929
12.1810,0.019134
12.1910,0.034364
12.2010,0.003448
12.2110,0.024137
12.2210,0.017901
12.2310,0.028668
12.2410,0.022786
12.2510,0.022494
12.2610,0.021309
12.2710,0.038089
12.2810,0.020814
12.2910,0.031304
12.3010,0.029044
12.3110,0.031745
12.3210,0.012807
12.3310,0.030125
12.3410,0.026520
12.3510,0.011355
12.3610,0.021224
12.3710,0.046389
12.3810,0.019626
12.3910,0.019967
12.4010,0.028249
12.4110,0.018432
12.4210,0.025344
12.4310,0.019549
12.4410,0.028161
12.4510,0.023618
12.4610,0.043856
12.4710,0.024895
12.4810,0.022309
12.4910,0.034929
12.5010,0.010823
12.5110,0.041751
12.5210,0.015049
12.5310,0.036958
12.5410,0.039700
12.5510,0.019976
12.5610,0.021037
12.5710,0.024342
12.5810,0.031750
12.5910,0.015655
12.6011,0.024643
12.6111,0.022702
12.6211,0.014424
12.6311,0.015588
12.6411,0.027422
12.6511,0.027346
12.6611,0.018702
12.6711,0.027235
12.6811,0.020075
12.6911,0.039717
12.7011,0.025717
12.7111,0.037824
12.7211,0.010024
12.7311,0.030280
12.7411,0.033116
12.7511,0.025878
12.7611,0.021971
12.7711,0.025922
12.7811,0.034988
12.7911,0.015561
12.8011,0.034774
12.8111,0.031055
12.8211,0.025366
12.8311,0.025897
12.8411,0.028799
12.8511,0.044870
12.8611,0.031867
12.8711,0.019063
12.8811,0.024240
12.8911,0.017251
12.9011,0.009903
12.9111,0.017283
12.9211,0.030209
12.9311,0.041852
12.9411,0.039174
12.9511,0.017768
12.9611,0.021448
12.9711,0.020142
12.9811,0.003817
12.9911,0.028061
13.0011,0.037875
13.0111,0.027423
13.0211,0.017374
13.0311,0.021706
13.0411,0.026974
13.0511,0.038069
13.0611,0.028644
13.0711,0.036927
13.0811,0.029870
13.0911,0.033157
13.1011,0.021493
13.1111,0.024142
13.1211,0.018548
13.1311,0.037229
13.1411,0.028407
13.1511,0.000000
13.1611,0.036343
13.1711,0.041379
13.1811,0.023627
13.1911,0.036654
13.2011,0.029860
13.2111,0.010886
13.2211,0.051701
13.2311,0.030241
13.2411,0.034400
13.2511,0.026247
13.2611,0.029645
13.2711,0.034325
13.2811,0.022390
13.2911,0.049863
13.3011,0.041413
13.3111,0.038308
13.3211,0.031829
13.3311,0.025743
13.3411,0.043765
13.3511,0.039679
13.3611,0.029686
13.3711,0.022944
13.3811,0.018139
13.3911,0.034293
13.4011,0.031627
13.4111,0.046081
13.4211,0.044256
13.4311,0.034832
13.4411,0.033741
13.4511,0.023141
13.4611,0.045382
13.4711,0.034314
13.4811,0.041044
13.4911,0.046869
13.5011,0.029555
13.5111,0.027042
13.5211,0.060119
13.5311,0.041487
13.5411,0.032867
13.5511,0.048162
13.5611,0.032791
13.5711,0.039240
13.5811,0.030413
13.5911,0.036037
13.6011,0.033577
13.6111,0.028911
13.6211,0.038969
13.6311,0.030266
13.6411,0.042524
13.6511,0.033830
13.6611,0.019787
13.6711,0.043308
13.6811,0.043588
13.6911,0.059859
13.7011,0.037613
13.7111,0.039382
13.7211,0.042447
13.7311,0.047971
13.7411,0.047459
13.7511,0.041187
13.7611,0.037783
13.7711,0.046652
13.7811,0.037593
13.7911,0.025561
13.8012,0.023554
13.8112,0.035747
13.8212,0.039993
13.8312,0.063627
13.8412,0.037821
13.8512,0.039601
13.8612,0.035206
13.8712,0.045552
13.8812,0.042282
13.8912,0.033209
13.9012,0.029593
13.9112,0.035799
13.9212,0.031503
13.9312,0.037741
13.9412,0.041582
13.9512,0.035271
13.9612,0.054943
13.9712,0.052107
