time_s,dF_F
3.4003,0.002832
3.4103,0.000000
3.4203,0.007758
3.4303,0.001799
3.4403,0.006769
3.4503,0.000000
3.4603,0.000000
3.4703,0.000000
3.4803,0.008935
3.4903,0.000000
3.5003,0.000000
3.5103,0.006412
3.5203,0.000000
3.5303,0.000000
3.5403,0.010881
3.5503,0.011373
3.5603,0.008665
3.5703,0.010185
3.5803,0.000000
3.5903,0.000000
3.6003,0.000000
3.6103,0.002013
3.6203,0.000000
3.6303,0.000000
3.6403,0.007199
3.6503,0.014214
3.6603,0.004779
3.6703,0.021532
3.6803,0.000000
3.6903,0.000000
3.7003,0.008576
3.7103,0.000000
3.7203,0.000000
3.7303,0.000000
3.7403,0.000000
3.7503,0.000000
3.7603,0.000000
3.7703,0.000000
3.7803,0.001080
3.7903,0.014877
3.8003,0.008123
3.8103,0.000000
3.8203,0.007296
3.8303,0.001341
3.8403,0.000000
3.8503,0.000000
3.8603,0.002455
3.8703,0.000000
3.8803,0.000000
3.8903,0.014207
3.9003,0.000000
3.9103,0.000000
3.9203,0.000000
3.9303,0.000000
3.9403,0.000000
3.9503,0.000000
3.9603,0.017383
3.9703,0.000000
3.9803,0.002143
3.9903,0.000000
4.0003,0.005258
4.0103,0.001120
4.0203,0.000000
4.0303,0.002161
4.0403,0.002041
4.0503,0.000000
4.0603,0.003982
4.0703,0.014366
4.0803,0.000000
4.0903,0.000000
4.1003,0.000000
4.1103,0.010255
4.1203,0.000000
4.1303,0.006943
4.1403,0.000000
4.1503,0.002905
4.1603,0.000000
4.1703,0.000000
4.1803,0.018277
4.1903,0.000000
4.2004,0.005824
4.2104,0.020776
4.2204,0.008226
4.2304,0.000000
4.2404,0.000000
4.2504,0.000000
4.2604,0.001895
4.2704,0.002711
4.2804,0.000000
4.2904,0.000000
4.3004,0.000000
4.3104,0.000000
4.3204,0.023816
4.3304,0.000000
4.3404,0.000000
4.3504,0.000000
4.3604,0.007627
4.3704,0.000000
4.3804,0.000000
4.3904,0.000000
4.4004,0.000000
4.4104,0.003551
4.4204,0.032213
4.4304,0.006610
4.4404,0.000000
4.4504,0.000000
4.4604,0.000000
4.4704,0.008804
4.4804,0.008152
4.4904,0.000000
4.5004,0.014560
4.5104,0.000253
4.5204,0.009297
4.5304,0.003554
4.5404,0.000000
4.5504,0.000000
4.5604,0.000000
4.5704,0.010105
4.5804,0.000000
4.5904,0.005277
4.6004,0.000000
4.6104,0.009361
4.6204,0.003755
4.6304,0.000000
4.6404,0.000000
4.6504,0.011177
4.6604,0.000000
4.6704,0.000000
4.6804,0.000000
4.6904,0.025600
4.7004,0.000000
4.7104,0.005943
4.7204,0.003122
4.7304,0.000000
4.7404,0.001934
4.7504,0.000000
4.7604,0.000000
4.7704,0.000000
4.7804,0.000000
4.7904,0.010789
4.8004,0.000689
4.8104,0.013086
4.8204,0.006964
4.8304,0.000000
4.8404,0.000000
4.8504,0.000000
4.8604,0.000000
4.8704,0.000000
4.8804,0.001752
4.8904,0.020585
4.9004,0.006340
4.9104,0.000000
4.9204,0.000000
4.9304,0.000000
4.9404,0.009741
4.9504,0.000000
4.9604,0.006504
4.9704,0.000000
4.9804,0.008604
4.9904,0.000000
5.0004,0.019250
5.0104,0.000000
5.0204,0.009525
5.0304,0.000000
5.0404,0.000000
5.0504,0.000000
5.0604,0.003067
5.0704,0.005490
5.0804,0.012700
5.0904,0.016895
5.1004,0.003982
5.1104,0.020564
5.1204,0.001116
5.1304,0.012929
5.1404,0.005145
5.1504,0.000000
5.1604,0.002175
5.1704,0.006038
5.1804,0.000000
5.1904,0.004954
5.2004,0.010384
5.2104,0.000000
5.2204,0.000000
5.2304,0.020139
5.2404,0.000000
5.2504,0.000000
5.2604,0.000000
5.2704,0.000000
5.2804,0.000000
5.2904,0.000000
5.3004,0.000000
5.3104,0.006357
5.3204,0.024364
5.3304,0.009847
5.3404,0.013471
5.3504,0.000000
5.3604,0.001256
5.3704,0.005118
5.3804,0.000000
5.3904,0.000000
5.4005,0.010255
5.4105,0.013084
5.4205,0.000809
5.4305,0.000000
5.4405,0.000000
5.4505,0.000000
5.4605,0.000902
5.4705,0.003065
5.4805,0.000000
5.4905,0.002901
5.5005,0.005003
5.5105,0.003082
5.5205,0.000000
5.5305,0.000000
5.5405,0.004918
5.5505,0.018945
5.5605,0.000000
5.5705,0.006610
5.5805,0.010538
5.5905,0.000000
5.6005,0.013781
5.6105,0.014426
5.6205,0.016565
5.6305,0.005501
5.6405,0.028322
5.6505,0.000000
5.6605,0.025489
5.6705,0.009220
5.6805,0.016085
5.6905,0.000000
5.7005,0.010134
5.7105,0.017124
5.7205,0.000000
5.7305,0.000000
5.7405,0.000000
5.7505,0.000000
5.7605,0.000000
5.7705,0.000000
5.7805,0.035084
5.7905,0.020614
5.8005,0.000000
5.8105,0.006669
5.8205,0.009587
5.8305,0.000000
5.8405,0.002140
5.8505,0.003312
5.8605,0.000000
5.8705,0.000000
5.8805,0.002068
5.8905,0.001193
5.9005,0.000000
5.9105,0.000000
5.9205,0.000000
5.9305,0.010634
5.9405,0.000000
5.9505,0.019473
5.9605,0.000000
5.9705,0.002317
5.9805,0.000000
5.9905,0.007056
6.0005,0.000000
6.0105,0.023129
6.0205,0.000000
6.0305,0.020586
6.0405,0.001080
6.0505,0.006629
6.0605,0.016014
6.0705,0.010292
6.0805,0.000000
6.0905,0.007201
6.1005,0.022410
6.1105,0.000000
6.1205,0.025421
6.1305,0.004628
6.1405,0.000000
6.1505,0.000000
6.1605,0.000000
6.1705,0.000000
6.1805,0.000000
6.1905,0.000000
6.2005,0.000000
6.2105,0.008974
6.2205,0.000000
6.2305,0.000000
6.2405,0.000000
6.2505,0.004261
6.2605,0.000879
6.2705,0.000000
6.2805,0.001508
6.2905,0.000000
6.3005,0.000000
6.3105,0.000000
6.3205,0.006952
6.3305,0.006866
6.3405,0.000000
6.3505,0.008121
6.3605,0.000000
6.3705,0.000000
6.3805,0.000000
6.3905,0.017971
6.4005,0.001959
6.4105,0.000000
6.4205,0.018530
6.4305,0.000000
6.4405,0.026817
6.4505,0.000000
6.4605,0.000000
6.4705,0.000000
6.4805,0.000000
6.4905,0.000000
6.5005,0.031224
6.5105,0.003824
6.5205,0.005571
6.5305,0.000000
6.5405,0.000000
6.5505,0.012307
6.5605,0.000000
6.5705,0.000000
6.5805,0.000000
6.5905,0.016213
6.6006,0.000000
6.6106,0.004994
6.6206,0.000333
6.6306,0.015555
6.6406,0.000000
6.6506,0.008832
6.6606,0.000000
6.6706,0.011099
6.6806,0.000000
6.6906,0.000293
6.7006,0.000000
6.7106,0.000000
6.7206,0.000000
6.7306,0.000000
6.7406,0.001559
6.7506,0.000000
6.7606,0.000000
6.7706,0.000000
6.7806,0.000000
6.7906,0.012283
6.8006,0.008462
6.8106,0.000000
6.8206,0.002924
6.8306,0.000000
6.8406,0.019493
6.8506,0.024813
6.8606,0.001978
6.8706,0.031088
6.8806,0.000000
6.8906,0.000000
6.9006,0.000000
6.9106,0.000000
6.9206,0.027745
6.9306,0.000000
6.9406,0.000000
6.9506,0.000000
6.9606,0.013680
6.9706,0.011968
6.9806,0.000000
6.9906,0.000000
7.0006,0.000000
7.0106,0.020655
7.0206,0.008266
7.0306,0.000786
7.0406,0.022426
7.0506,0.023500
7.0606,0.000000
7.0706,0.000000
7.0806,0.000000
7.0906,0.000000
7.1006,0.000000
7.1106,0.000000
7.1206,0.000000
7.1306,0.013012
7.1406,0.000000
7.1506,0.023400
7.1606,0.000000
7.1706,0.020848
7.1806,0.000000
7.1906,0.000000
7.2006,0.015405
7.2106,0.016822
7.2206,0.000000
7.2306,0.000000
7.2406,0.000000
7.2506,0.000000
7.2606,0.001294
7.2706,0.000000
7.2806,0.000000
7.2906,0.000000
7.3006,0.008442
7.3106,0.000000
7.3206,0.000000
7.3306,0.000000
7.3406,0.000000
7.3506,0.016907
7.3606,0.000000
7.3706,0.008650
7.3806,0.000565
7.3906,0.002938
7.4006,0.000000
7.4106,0.000000
7.4206,0.000000
7.4306,0.000000
7.4406,0.003977
7.4506,0.005489
7.4606,0.026072
7.4706,0.003338
7.4806,0.000000
7.4906,0.013956
7.5006,0.000000
7.5106,0.024143
7.5206,0.017651
7.5306,0.000000
7.5406,0.008663
7.5506,0.000000
7.5606,0.000032
7.5706,0.008112
7.5806,0.013356
7.5906,0.010742
7.6006,0.000900
7.6106,0.029801
7.6206,0.000000
7.6306,0.000000
7.6406,0.000000
7.6506,0.017688
7.6606,0.000000
7.6706,0.001909
7.6806,0.000000
7.6906,0.000000
7.7006,0.000000
7.7106,0.005654
7.7206,0.000000
7.7306,0.005220
7.7406,0.004073
7.7506,0.000000
7.7606,0.000000
7.7706,0.000000
7.7806,0.036320
7.7906,0.017738
7.8007,0.016082
7.8107,0.000000
7.8207,0.000114
7.8307,0.000000
7.8407,0.000000
7.8507,0.000000
7.8607,0.015914
7.8707,0.010089
7.8807,0.000000
7.8907,0.000000
7.9007,0.008989
7.9107,0.000000
7.9207,0.000955
7.9307,0.004822
7.9407,0.004691
7.9507,0.003050
7.9607,0.000000
7.9707,0.000000
7.9807,0.000000
7.9907,0.000000
8.0007,0.000000
8.0107,0.009795
8.0207,0.000000
8.0307,0.003276
8.0407,0.009416
8.0507,0.000000
8.0607,0.000000
8.0707,0.019755
8.0807,0.006623
8.0907,0.000000
8.1007,0.007900
8.1107,0.000000
8.1207,0.008296
8.1307,0.000000
8.1407,0.000000
8.1507,0.000000
8.1607,0.000038
8.1707,0.000000
8.1807,0.000000
8.1907,0.000000
8.2007,0.005888
8.2107,0.002103
8.2207,0.000000
8.2307,0.011915
8.2407,0.000000
8.2507,0.001941
8.2607,0.009175
8.2707,0.003939
8.2807,0.013982
8.2907,0.000000
8.3007,0.012413
8.3107,0.001475
8.3207,0.006092
8.3307,0.004844
8.3407,0.014889
8.3507,0.008657
8.3607,0.000000
8.3707,0.000000
8.3807,0.000000
8.3907,0.000000
8.4007,0.000000
8.4107,0.000000
8.4207,0.000000
8.4307,0.023825
8.4407,0.000000
8.4507,0.022842
8.4607,0.004838
8.4707,0.000000
8.4807,0.000000
8.4907,0.000056
8.5007,0.022706
8.5107,0.018692
8.5207,0.003291
8.5307,0.000000
8.5407,0.000000
8.5507,0.000000
8.5607,0.015338
8.5707,0.019581
8.5807,0.002351
8.5907,0.000000
8.6007,0.018585
8.6107,0.000000
8.6207,0.000622
8.6307,0.005556
8.6407,0.000000
8.6507,0.000000
8.6607,0.000000
8.6707,0.017001
8.6807,0.022972
8.6907,0.001378
8.7007,0.000000
8.7107,0.000000
8.7207,0.000021
8.7307,0.000000
8.7407,0.000000
8.7507,0.004959
8.7607,0.000000
8.7707,0.000000
8.7807,0.000000
8.7907,0.000000
8.8007,0.000000
8.8107,0.009146
8.8207,0.000000
8.8307,0.018891
8.8407,0.001626
8.8507,0.007320
8.8607,0.008701
8.8707,0.000000
8.8807,0.000000
8.8907,0.000000
8.9007,0.000000
8.9107,0.008390
8.9207,0.000000
8.9307,0.007295
8.9407,0.000000
8.9507,0.000000
8.9607,0.014006
8.9707,0.000000
8.9807,0.000000
8.9907,0.000000
9.0008,0.000000
9.0108,0.000000
9.0208,0.012687
9.0308,0.000000
9.0408,0.000000
9.0508,0.000000
9.0608,0.000000
9.0708,0.014281
9.0808,0.007408
9.0908,0.000000
9.1008,0.000000
9.1108,0.000000
9.1208,0.000000
9.1308,0.000000
9.1408,0.000000
9.1508,0.006871
9.1608,0.007102
9.1708,0.010503
9.1808,0.000000
9.1908,0.000695
9.2008,0.000000
9.2108,0.000000
9.2208,0.000000
9.2308,0.000000
9.2408,0.000000
9.2508,0.013942
9.2608,0.003960
9.2708,0.000000
9.2808,0.005678
9.2908,0.000000
9.3008,0.000000
9.3108,0.000000
9.3208,0.006443
9.3308,0.000000
9.3408,0.000000
9.3508,0.013581
9.3608,0.000000
9.3708,0.000000
9.3808,0.008310
9.3908,0.000000
9.4008,0.000000
9.4108,0.003669
9.4208,0.000000
9.4308,0.002653
9.4408,0.000000
9.4508,0.010266
9.4608,0.006560
9.4708,0.004975
9.4808,0.000000
9.4908,0.000000
9.5008,0.000000
9.5108,0.000000
9.5208,0.000000
9.5308,0.000000
9.5408,0.014268
9.5508,0.004429
9.5608,0.000000
9.5708,0.000000
9.5808,0.000000
9.5908,0.002402
9.6008,0.000000
9.6108,0.018560
9.6208,0.000000
9.6308,0.000705
9.6408,0.000000
9.6508,0.000000
9.6608,0.002124
9.6708,0.000000
9.6808,0.000000
9.6908,0.003923
9.7008,0.018178
9.7108,0.001740
9.7208,0.013730
9.7308,0.007459
9.7408,0.013012
9.7508,0.000000
9.7608,0.000000
9.7708,0.000000
9.7808,0.006555
9.7908,0.009509
9.8008,0.001501
9.8108,0.010520
9.8208,0.000000
9.8308,0.010625
9.8408,0.012190
9.8508,0.008130
9.8608,0.001610
9.8708,0.008560
9.8808,0.000000
9.8908,0.002380
9.9008,0.003606
9.9108,0.000000
9.9208,0.005695
9.9308,0.000000
9.9408,0.000000
9.9508,0.000477
9.9608,0.000000
9.9708,0.000991
9.9808,0.000799
9.9908,0.000000
10.0008,0.006816
10.0108,0.000000
10.0208,0.027456
10.0308,0.000000
10.0408,0.000000
10.0508,0.000000
10.0608,0.013771
10.0708,0.000000
10.0808,0.000000
10.0908,0.010245
10.1008,0.000000
10.1108,0.007841
10.1208,0.011227
10.1308,0.003294
10.1408,0.028751
10.1508,0.000000
10.1608,0.000000
10.1708,0.000000
10.1808,0.027134
10.1908,0.021576
10.2009,0.015464
10.2109,0.000000
10.2209,0.000000
10.2309,0.000000
10.2409,0.000000
10.2509,0.017912
10.2609,0.000000
10.2709,0.000000
10.2809,0.009293
10.2909,0.000000
10.3009,0.000632
10.3109,0.000000
10.3209,0.000000
10.3309,0.000000
10.3409,0.000000
10.3509,0.002707
10.3609,0.002655
10.3709,0.000000
10.3809,0.004448
10.3909,0.000000
10.4009,0.008179
10.4109,0.000000
10.4209,0.000000
10.4309,0.000000
10.4409,0.000000
10.4509,0.022448
10.4609,0.000000
10.4709,0.000000
10.4809,0.011026
10.4909,0.000000
10.5009,0.003405
10.5109,0.000000
10.5209,0.015369
10.5309,0.000000
10.5409,0.016774
10.5509,0.000000
10.5609,0.000000
10.5709,0.016800
10.5809,0.002018
10.5909,0.027258
10.6009,0.000000
10.6109,0.003085
10.6209,0.022862
10.6309,0.000000
10.6409,0.000000
10.6509,0.000000
10.6609,0.009760
10.6709,0.000000
10.6809,0.007165
10.6909,0.006320
10.7009,0.024173
10.7109,0.012546
10.7209,0.004369
10.7309,0.016310
10.7409,0.006467
10.7509,0.000000
10.7609,0.000000
10.7709,0.000000
10.7809,0.000000
10.7909,0.002100
10.8009,0.000000
10.8109,0.000000
10.8209,0.000343
10.8309,0.006570
10.8409,0.019522
10.8509,0.002228
10.8609,0.000000
10.8709,0.000000
10.8809,0.008244
10.8909,0.000000
10.9009,0.010402
10.9109,0.016769
10.9209,0.000000
10.9309,0.006647
10.9409,0.015511
10.9509,0.012228
10.9609,0.000000
10.9709,0.000000
10.9809,0.000000
10.9909,0.006282
11.0009,0.004960
11.0109,0.000000
11.0209,0.000000
11.0309,0.009609
11.0409,0.001776
11.0509,0.001755
11.0609,0.000000
11.0709,0.000000
11.0809,0.000000
11.0909,0.000625
11.1009,0.007383
11.1109,0.008358
11.1209,0.001030
11.1309,0.013139
11.1409,0.000000
11.1509,0.000000
11.1609,0.005725
11.1709,0.001517
11.1809,0.005963
11.1909,0.000000
11.2009,0.021490
11.2109,0.008526
11.2209,0.000000
11.2309,0.000000
11.2409,0.012926
11.2509,0.000000
11.2609,0.027136
11.2709,0.000000
11.2809,0.020646
11.2909,0.000000
11.3009,0.018969
11.3109,0.000000
11.3209,0.000226
11.3309,0.009657
11.3409,0.007945
11.3509,0.013209
11.3609,0.000000
11.3709,0.001018
11.3809,0.014981
11.3909,0.000000
11.4010,0.006870
11.4110,0.000000
11.4210,0.002470
11.4310,0.001015
11.4410,0.000000
11.4510,0.000000
11.4610,0.001739
11.4710,0.000000
11.4810,0.018873
11.4910,0.012119
11.5010,0.003480
11.5110,0.000000
11.5210,0.000000
11.5310,0.023686
11.5410,0.000000
11.5510,0.001366
11.5610,0.004331
11.5710,0.000000
11.5810,0.000000
11.5910,0.000000
11.6010,0.000000
11.6110,0.000000
11.6210,0.015933
11.6310,0.000000
11.6410,0.000000
11.6510,0.001283
11.6610,0.008015
11.6710,0.000000
11.6810,0.010824
11.6910,0.000000
11.7010,0.014056
11.7110,0.000000
11.7210,0.000000
11.7310,0.000000
11.7410,0.000000
11.7510,0.000000
11.7610,0.000000
11.7710,0.007052
11.7810,0.000000
11.7910,0.000000
11.8010,0.000000
11.8110,0.000000
11.8210,0.000000
11.8310,0.000000
11.8410,0.012391
11.8510,0.014991
11.8610,0.024066
11.8710,0.000000
11.8810,0.000000
11.8910,0.008382
11.9010,0.000000
11.9110,0.010329
11.9210,0.002485
11.9310,0.018950
11.9410,0.012513
11.9510,0.012732
11.9610,0.000000
11.9710,0.000000
11.9810,0.000000
11.9910,0.000000
12.0010,0.017662
12.0110,0.008952
12.0210,0.000000
12.0310,0.015692
12.0410,0.000000
12.0510,0.000000
12.0610,0.012210
12.0710,0.000000
12.0810,0.000000
12.0910,0.002721
12.1010,0.004924
12.1110,0.010533
12.1210,0.007381
12.1310,0.007072
12.1410,0.000000
12.1510,0.004138
12.1610,0.000000
12.1710,0.019500
12.1810,0.000000
12.1910,0.000000
12.2010,0.000000
12.2110,0.000000
12.2210,0.001334
12.2310,0.000000
12.2410,0.015089
12.2510,0.004177
12.2610,0.000000
12.2710,0.000050
12.2810,0.016391
12.2910,0.012765
12.3010,0.000000
12.3110,0.000000
12.3210,0.007880
12.3310,0.006534
12.3410,0.000000
12.3510,0.011510
12.3610,0.000000
12.3710,0.018399
12.3810,0.009225
12.3910,0.000000
12.4010,0.000000
12.4110,0.000000
12.4210,0.005277
12.4310,0.001035
12.4410,0.000000
12.4510,0.000000
12.4610,0.010451
12.4710,0.007426
12.4810,0.005387
12.4910,0.007499
12.5010,0.000000
12.5110,0.006722
12.5210,0.035109
12.5310,0.018875
12.5410,0.001454
12.5510,0.000000
12.5610,0.000000
12.5710,0.018146
12.5810,0.014898
12.5910,0.000000
12.6011,0.000000
12.6111,0.000000
12.6211,0.011346
12.6311,0.005081
12.6411,0.014592
12.6511,0.007472
12.6611,0.018177
12.6711,0.011152
12.6811,0.016805
12.6911,0.000000
12.7011,0.000000
12.7111,0.002917
12.7211,0.020388
12.7311,0.030144
12.7411,0.005752
12.7511,0.000529
12.7611,0.000000
12.7711,0.018522
12.7811,0.001703
12.7911,0.043952
12.8011,0.000000
12.8111,0.034009
12.8211,0.017874
12.8311,0.000000
12.8411,0.011975
12.8511,0.018594
12.8611,0.006783
12.8711,0.019691
12.8811,0.019576
12.8911,0.017089
12.9011,0.009885
12.9111,0.000000
12.9211,0.009461
12.9311,0.012646
12.9411,0.000000
12.9511,0.012865
12.9611,0.009823
12.9711,0.000000
12.9811,0.007291
12.9911,0.007697
13.0011,0.034752
13.0111,0.014384
13.0211,0.024327
13.0311,0.010633
13.0411,0.000000
13.0511,0.020420
13.0611,0.004606
13.0711,0.008630
13.0811,0.000175
13.0911,0.013837
13.1011,0.025899
13.1111,0.024463
13.1211,0.032458
13.1311,0.034313
13.1411,0.000000
13.1511,0.000000
13.1611,0.000000
13.1711,0.021778
13.1811,0.006032
13.1911,0.008634
13.2011,0.012060
13.2111,0.019405
13.2211,0.000000
13.2311,0.000018
13.2411,0.015295
13.2511,0.029820
13.2611,0.015286
13.2711,0.006247
13.2811,0.000000
13.2911,0.027491
13.3011,0.007383
13.3111,0.002602
13.3211,0.000000
13.3311,0.000000
13.3411,0.005306
13.3511,0.014131
13.3611,0.002649
13.3711,0.019539
13.3811,0.014511
13.3911,0.044289
13.4011,0.000000
13.4111,0.019878
13.4211,0.020186
13.4311,0.005889
13.4411,0.019556
13.4511,0.027806
13.4611,0.019887
13.4711,0.035501
13.4811,0.000000
13.4911,0.009097
13.5011,0.037063
13.5111,0.030465
13.5211,0.026165
13.5311,0.034637
13.5411,0.000000
13.5511,0.029703
13.5611,0.033087
13.5711,0.012570
13.5811,0.052184
13.5911,0.023149
13.6011,0.000000
13.6111,0.025687
13.6211,0.012633
13.6311,0.035411
13.6411,0.028167
13.6511,0.014576
13.6611,0.039941
13.6711,0.033345
13.6811,0.012297
13.6911,0.020568
13.7011,0.028756
13.7111,0.018342
13.7211,0.018862
13.7311,0.023476
13.7411,0.010407
13.7511,0.000000
13.7611,0.026388
13.7711,0.000000
13.7811,0.011924
13.7911,0.002743
13.8012,0.004383
13.8112,0.029442
13.8212,0.021820
13.8312,0.021548
13.8412,0.009020
13.8512,0.017103
13.8612,0.029653
13.8712,0.024673
13.8812,0.035332
13.8912,0.037204
13.9012,0.022758
13.9112,0.003721
13.9212,0.017031
13.9312,0.025101
13.9412,0.017119
13.9512,0.013944
13.9612,0.027600
13.9712,0.056090
