time_s,dF_F
3.1003,0.006807
3.1103,0.008397
3.1203,0.020837
3.1303,0.007771
3.1403,0.005403
3.1503,0.009316
3.1603,0.010625
3.1703,0.000000
3.1803,0.006451
3.1903,0.013360
3.2003,0.026036
3.2103,0.005769
3.2203,0.016119
3.2303,0.011434
3.2403,0.019280
3.2503,0.005049
3.2603,0.018825
3.2703,0.021217
3.2803,0.021557
3.2903,0.021419
3.3003,0.011527
3.3103,0.014680
3.3203,0.006643
3.3303,0.000000
3.3403,0.012047
3.3503,0.008712
3.3603,0.017705
3.3703,0.016896
3.3803,0.001503
3.3903,0.028713
3.4003,0.013105
3.4103,0.000000
3.4203,0.000847
3.4303,0.000000
3.4403,0.016109
3.4503,0.005785
3.4603,0.003277
3.4703,0.004848
3.4803,0.007595
3.4903,0.014605
3.5003,0.000000
3.5103,0.001442
3.5203,0.013720
3.5303,0.005247
3.5403,0.014658
3.5503,0.006020
3.5603,0.022599
3.5703,0.011669
3.5803,0.019810
3.5903,0.014142
3.6003,0.014626
3.6103,0.003981
3.6203,0.019339
3.6303,0.011726
3.6403,0.002370
3.6503,0.000000
3.6603,0.011120
3.6703,0.022063
3.6803,0.002743
3.6903,0.002474
3.7003,0.007470
3.7103,0.018810
3.7203,0.000000
3.7303,0.004799
3.7403,0.001954
3.7503,0.014497
3.7603,0.008858
3.7703,0.007227
3.7803,0.008559
3.7903,0.016279
3.8003,0.018973
3.8103,0.018197
3.8203,0.014603
3.8303,0.021071
3.8403,0.002547
3.8503,0.013101
3.8603,0.028789
3.8703,0.000000
3.8803,0.005726
3.8903,0.001713
3.9003,0.012310
3.9103,0.021503
3.9203,0.014300
3.9303,0.008261
3.9403,0.014365
3.9503,0.007682
3.9603,0.011555
3.9703,0.014949
3.9803,0.024023
3.9903,0.013595
4.0003,0.011742
4.0103,0.026283
4.0203,0.000000
4.0303,0.009264
4.0403,0.004070
4.0503,0.008093
4.0603,0.014832
4.0703,0.017845
4.0803,0.005837
4.0903,0.015353
4.1003,0.002819
4.1103,0.000000
4.1203,0.010567
4.1303,0.008252
4.1403,0.021924
4.1503,0.027028
4.1603,0.005132
4.1703,0.000000
4.1803,0.000000
4.1903,0.003314
4.2004,0.011658
4.2104,0.007910
4.2204,0.000000
4.2304,0.024289
4.2404,0.015303
4.2504,0.024072
4.2604,0.000000
4.2704,0.020181
4.2804,0.008808
4.2904,0.006865
4.3004,0.010195
4.3104,0.004404
4.3204,0.008856
4.3304,0.017571
4.3404,0.000000
4.3504,0.021979
4.3604,0.013139
4.3704,0.009118
4.3804,0.017485
4.3904,0.012911
4.4004,0.006161
4.4104,0.003817
4.4204,0.021996
4.4304,0.000000
4.4404,0.008425
4.4504,0.000000
4.4604,0.013902
4.4704,0.009224
4.4804,0.000004
4.4904,0.003048
4.5004,0.010355
4.5104,0.012281
4.5204,0.000000
4.5304,0.004357
4.5404,0.011284
4.5504,0.019679
4.5604,0.016714
4.5704,0.006360
4.5804,0.017993
4.5904,0.007479
4.6004,0.000000
4.6104,0.021527
4.6204,0.013661
4.6304,0.011504
4.6404,0.010066
4.6504,0.012422
4.6604,0.010058
4.6704,0.007687
4.6804,0.004775
4.6904,0.010616
4.7004,0.002950
4.7104,0.000860
4.7204,0.012158
4.7304,0.017840
4.7404,0.003630
4.7504,0.005022
4.7604,0.000000
4.7704,0.000000
4.7804,0.000000
4.7904,0.017794
4.8004,0.000000
4.8104,0.013673
4.8204,0.007878
4.8304,0.014842
4.8404,0.019329
4.8504,0.009760
4.8604,0.019070
4.8704,0.022399
4.8804,0.020771
4.8904,0.004623
4.9004,0.000000
4.9104,0.009001
4.9204,0.011427
4.9304,0.000000
4.9404,0.010489
4.9504,0.000000
4.9604,0.022366
4.9704,0.013819
4.9804,0.003456
4.9904,0.011014
5.0004,0.012001
5.0104,0.013863
5.0204,0.010555
5.0304,0.017560
5.0404,0.000000
5.0504,0.008967
5.0604,0.024293
5.0704,0.007186
5.0804,0.011931
5.0904,0.002038
5.1004,0.027255
5.1104,0.012282
5.1204,0.000000
5.1304,0.018723
5.1404,0.001414
5.1504,0.015470
5.1604,0.018240
5.1704,0.026213
5.1804,0.011791
5.1904,0.010391
5.2004,0.000000
5.2104,0.006347
5.2204,0.004286
5.2304,0.008554
5.2404,0.005839
5.2504,0.016290
5.2604,0.005524
5.2704,0.013804
5.2804,0.009076
5.2904,0.005018
5.3004,0.004291
5.3104,0.011864
5.3204,0.020966
5.3304,0.004153
5.3404,0.010380
5.3504,0.013871
5.3604,0.009841
5.3704,0.000000
5.3804,0.013832
5.3904,0.000000
5.4005,0.000000
5.4105,0.000000
5.4205,0.008706
5.4305,0.002291
5.4405,0.000000
5.4505,0.013040
5.4605,0.009784
5.4705,0.016061
5.4805,0.004164
5.4905,0.009491
5.5005,0.016403
5.5105,0.000000
5.5205,0.004707
5.5305,0.017942
5.5405,0.010156
5.5505,0.008796
5.5605,0.009691
5.5705,0.019784
5.5805,0.009807
5.5905,0.010365
5.6005,0.009866
5.6105,0.000000
5.6205,0.014021
5.6305,0.003431
5.6405,0.000000
5.6505,0.000000
5.6605,0.000000
5.6705,0.000000
5.6805,0.001799
5.6905,0.006523
5.7005,0.018490
5.7105,0.010486
5.7205,0.012028
5.7305,0.020235
5.7405,0.000000
5.7505,0.013133
5.7605,0.012519
5.7705,0.016589
5.7805,0.000000
5.7905,0.005408
5.8005,0.002552
5.8105,0.000000
5.8205,0.028501
5.8305,0.005472
5.8405,0.017418
5.8505,0.015646
5.8605,0.000000
5.8705,0.005799
5.8805,0.010482
5.8905,0.013164
5.9005,0.012646
5.9105,0.024025
5.9205,0.017283
5.9305,0.015255
5.9405,0.017746
5.9505,0.020822
5.9605,0.005016
5.9705,0.000000
5.9805,0.005147
5.9905,0.000000
6.0005,0.002136
6.0105,0.010798
6.0205,0.005572
6.0305,0.015185
6.0405,0.012429
6.0505,0.012918
6.0605,0.000000
6.0705,0.002979
6.0805,0.000000
6.0905,0.014544
6.1005,0.025377
6.1105,0.011430
6.1205,0.012142
6.1305,0.005747
6.1405,0.008267
6.1505,0.020197
6.1605,0.010726
6.1705,0.015114
6.1805,0.020407
6.1905,0.018804
6.2005,0.010259
6.2105,0.010847
6.2205,0.006909
6.2305,0.013991
6.2405,0.006693
6.2505,0.012801
6.2605,0.018306
6.2705,0.000000
6.2805,0.000000
6.2905,0.009643
6.3005,0.015351
6.3105,0.012295
6.3205,0.000313
6.3305,0.017198
6.3405,0.025266
6.3505,0.003051
6.3605,0.004200
6.3705,0.010205
6.3805,0.008994
6.3905,0.019625
6.4005,0.012269
6.4105,0.007667
6.4205,0.005282
6.4305,0.000000
6.4405,0.020956
6.4505,0.015021
6.4605,0.009276
6.4705,0.010870
6.4805,0.009139
6.4905,0.000000
6.5005,0.000000
6.5105,0.008366
6.5205,0.008230
6.5305,0.009903
6.5405,0.023580
6.5505,0.007709
6.5605,0.003898
6.5705,0.010424
6.5805,0.000000
6.5905,0.011245
6.6006,0.004201
6.6106,0.011800
6.6206,0.008558
6.6306,0.008868
6.6406,0.015012
6.6506,0.015875
6.6606,0.026265
6.6706,0.015554
6.6806,0.008040
6.6906,0.004939
6.7006,0.012775
6.7106,0.021691
6.7206,0.016850
6.7306,0.004302
6.7406,0.013621
6.7506,0.011776
6.7606,0.018393
6.7706,0.012411
6.7806,0.012112
6.7906,0.000550
6.8006,0.016336
6.8106,0.000000
6.8206,0.010717
6.8306,0.005594
6.8406,0.005122
6.8506,0.014661
6.8606,0.009974
6.8706,0.000000
6.8806,0.008417
6.8906,0.006893
6.9006,0.020059
6.9106,0.000061
6.9206,0.025335
6.9306,0.016854
6.9406,0.007776
6.9506,0.006649
6.9606,0.004894
6.9706,0.012555
6.9806,0.003697
6.9906,0.009061
7.0006,0.001307
7.0106,0.015702
7.0206,0.011356
7.0306,0.006256
7.0406,0.008066
7.0506,0.004457
7.0606,0.012506
7.0706,0.000000
7.0806,0.017216
7.0906,0.011386
7.1006,0.006411
7.1106,0.014702
7.1206,0.013109
7.1306,0.001635
7.1406,0.020459
7.1506,0.000000
7.1606,0.018716
7.1706,0.008695
7.1806,0.017924
7.1906,0.021523
7.2006,0.006580
7.2106,0.006956
7.2206,0.012517
7.2306,0.000931
7.2406,0.007347
7.2506,0.006667
7.2606,0.000511
7.2706,0.006247
7.2806,0.016024
7.2906,0.015447
7.3006,0.008582
7.3106,0.010499
7.3206,0.007566
7.3306,0.000000
7.3406,0.001866
7.3506,0.017672
7.3606,0.019578
7.3706,0.003133
7.3806,0.018953
7.3906,0.000394
7.4006,0.005863
7.4106,0.009050
7.4206,0.007815
7.4306,0.004463
7.4406,0.011014
7.4506,0.016212
7.4606,0.000000
7.4706,0.011010
7.4806,0.017719
7.4906,0.006698
7.5006,0.005625
7.5106,0.003193
7.5206,0.026003
7.5306,0.021946
7.5406,0.007641
7.5506,0.019442
7.5606,0.005791
7.5706,0.008755
7.5806,0.001520
7.5906,0.000000
7.6006,0.005359
7.6106,0.006600
7.6206,0.013413
7.6306,0.015240
7.6406,0.009018
7.6506,0.002071
7.6606,0.004736
7.6706,0.022729
7.6806,0.015033
7.6906,0.021383
7.7006,0.024216
7.7106,0.004740
7.7206,0.016561
7.7306,0.002782
7.7406,0.018266
7.7506,0.016623
7.7606,0.000000
7.7706,0.013222
7.7806,0.003147
7.7906,0.007277
7.8007,0.004722
7.8107,0.017264
7.8207,0.004532
7.8307,0.000000
7.8407,0.003539
7.8507,0.008284
7.8607,0.013282
7.8707,0.019567
7.8807,0.014109
7.8907,0.014670
7.9007,0.015908
7.9107,0.016539
7.9207,0.018267
7.9307,0.030041
7.9407,0.016407
7.9507,0.012292
7.9607,0.006278
7.9707,0.012480
7.9807,0.019231
7.9907,0.000254
8.0007,0.020069
8.0107,0.006586
8.0207,0.008145
8.0307,0.014174
8.0407,0.005786
8.0507,0.013671
8.0607,0.000783
8.0707,0.017008
8.0807,0.011568
8.0907,0.009971
8.1007,0.012198
8.1107,0.009839
8.1207,0.013532
8.1307,0.008342
8.1407,0.007673
8.1507,0.000000
8.1607,0.020919
8.1707,0.000696
8.1807,0.022924
8.1907,0.008061
8.2007,0.019740
8.2107,0.018338
8.2207,0.017698
8.2307,0.010371
8.2407,0.000443
8.2507,0.008544
8.2607,0.007484
8.2707,0.009183
8.2807,0.000178
8.2907,0.007710
8.3007,0.000000
8.3107,0.007598
8.3207,0.011006
8.3307,0.003745
8.3407,0.007839
8.3507,0.011301
8.3607,0.018102
8.3707,0.018437
8.3807,0.012443
8.3907,0.009765
8.4007,0.012841
8.4107,0.024400
8.4207,0.014012
8.4307,0.012085
8.4407,0.018583
8.4507,0.010384
8.4607,0.003173
8.4707,0.013673
8.4807,0.011363
8.4907,0.008251
8.5007,0.014350
8.5107,0.000000
8.5207,0.005675
8.5307,0.002970
8.5407,0.003801
8.5507,0.008768
8.5607,0.002720
8.5707,0.023416
8.5807,0.013613
8.5907,0.003645
8.6007,0.000000
8.6107,0.005332
8.6207,0.007362
8.6307,0.004920
8.6407,0.030340
8.6507,0.000000
8.6607,0.010408
8.6707,0.008961
8.6807,0.008007
8.6907,0.000000
8.7007,0.009658
8.7107,0.011443
8.7207,0.015678
8.7307,0.013866
8.7407,0.019746
8.7507,0.000000
8.7607,0.008120
8.7707,0.030036
8.7807,0.018481
8.7907,0.000000
8.8007,0.010705
8.8107,0.001621
8.8207,0.006548
8.8307,0.025997
8.8407,0.017668
8.8507,0.000000
8.8607,0.003878
8.8707,0.010007
8.8807,0.007885
8.8907,0.012506
8.9007,0.003805
8.9107,0.007070
8.9207,0.003712
8.9307,0.007059
8.9407,0.015631
8.9507,0.012374
8.9607,0.004390
8.9707,0.019058
8.9807,0.018510
8.9907,0.009991
9.0008,0.007935
9.0108,0.024100
9.0208,0.022855
9.0308,0.000000
9.0408,0.019554
9.0508,0.023790
9.0608,0.015253
9.0708,0.006265
9.0808,0.007235
9.0908,0.023685
9.1008,0.016683
9.1108,0.014378
9.1208,0.028662
9.1308,0.001938
9.1408,0.009274
9.1508,0.011520
9.1608,0.008307
9.1708,0.000000
9.1808,0.018031
9.1908,0.003990
9.2008,0.003847
9.2108,0.007128
9.2208,0.008158
9.2308,0.009028
9.2408,0.017710
9.2508,0.019351
9.2608,0.007925
9.2708,0.005215
9.2808,0.008973
9.2908,0.002851
9.3008,0.009773
9.3108,0.002431
9.3208,0.027018
9.3308,0.011023
9.3408,0.005697
9.3508,0.015647
9.3608,0.000144
9.3708,0.004308
9.3808,0.013390
9.3908,0.011083
9.4008,0.018390
9.4108,0.000000
9.4208,0.016545
9.4308,0.005653
9.4408,0.000638
9.4508,0.000000
9.4608,0.005555
9.4708,0.022720
9.4808,0.017753
9.4908,0.023075
9.5008,0.009089
9.5108,0.010854
9.5208,0.000000
9.5308,0.000000
9.5408,0.008828
9.5508,0.000000
9.5608,0.003142
9.5708,0.010346
9.5808,0.020179
9.5908,0.010079
9.6008,0.000000
9.6108,0.000000
9.6208,0.010959
9.6308,0.004967
9.6408,0.010929
9.6508,0.008367
9.6608,0.009436
9.6708,0.019613
9.6808,0.018429
9.6908,0.012951
9.7008,0.002838
9.7108,0.005590
9.7208,0.016106
9.7308,0.020411
9.7408,0.000000
9.7508,0.022220
9.7608,0.003762
9.7708,0.015350
9.7808,0.032408
9.7908,0.000000
9.8008,0.014042
9.8108,0.007488
9.8208,0.013578
9.8308,0.005048
9.8408,0.000000
9.8508,0.003969
9.8608,0.012776
9.8708,0.020794
9.8808,0.013244
9.8908,0.021782
9.9008,0.006053
9.9108,0.005402
9.9208,0.012745
9.9308,0.007000
9.9408,0.018980
9.9508,0.000000
9.9608,0.016902
9.9708,0.019664
9.9808,0.012921
9.9908,0.017302
10.0008,0.004806
10.0108,0.003349
10.0208,0.012818
10.0308,0.004222
10.0408,0.012404
10.0508,0.012413
10.0608,0.009461
10.0708,0.012258
10.0808,0.015078
10.0908,0.009200
10.1008,0.006185
10.1108,0.016581
10.1208,0.012186
10.1308,0.013609
10.1408,0.014661
10.1508,0.011188
10.1608,0.007246
10.1708,0.005065
10.1808,0.009292
10.1908,0.013854
10.2009,0.014227
10.2109,0.011151
10.2209,0.012818
10.2309,0.001163
10.2409,0.006285
10.2509,0.015367
10.2609,0.003332
10.2709,0.011130
10.2809,0.010413
10.2909,0.009089
10.3009,0.015430
10.3109,0.011818
10.3209,0.000420
10.3309,0.014129
10.3409,0.005943
10.3509,0.000000
10.3609,0.015938
10.3709,0.000513
10.3809,0.007163
10.3909,0.012348
10.4009,0.009414
10.4109,0.005006
10.4209,0.002050
10.4309,0.003919
10.4409,0.001380
10.4509,0.008988
10.4609,0.005637
10.4709,0.000000
10.4809,0.007686
10.4909,0.004854
10.5009,0.012145
10.5109,0.012897
10.5209,0.020736
10.5309,0.015182
10.5409,0.001294
10.5509,0.000000
10.5609,0.000000
10.5709,0.005980
10.5809,0.000000
10.5909,0.005071
10.6009,0.010258
10.6109,0.005495
10.6209,0.012230
10.6309,0.005132
10.6409,0.003904
10.6509,0.023664
10.6609,0.009736
10.6709,0.010896
10.6809,0.016754
10.6909,0.017016
10.7009,0.007071
10.7109,0.018368
10.7209,0.006409
10.7309,0.018130
10.7409,0.000130
10.7509,0.007546
10.7609,0.011781
10.7709,0.012886
10.7809,0.003251
10.7909,0.000000
10.8009,0.013682
10.8109,0.008346
10.8209,0.006874
10.8309,0.023235
10.8409,0.007656
10.8509,0.005865
10.8609,0.000000
10.8709,0.001338
10.8809,0.017007
10.8909,0.004197
10.9009,0.015028
10.9109,0.000000
10.9209,0.003046
10.9309,0.002842
10.9409,0.013814
10.9509,0.008305
10.9609,0.001115
10.9709,0.015716
10.9809,0.013954
10.9909,0.012723
11.0009,0.012362
11.0109,0.003168
11.0209,0.020069
11.0309,0.009192
11.0409,0.012144
11.0509,0.013063
11.0609,0.002441
11.0709,0.025171
11.0809,0.009783
11.0909,0.010267
11.1009,0.006700
11.1109,0.019200
11.1209,0.019537
11.1309,0.011266
11.1409,0.000000
11.1509,0.008684
11.1609,0.009480
11.1709,0.006387
11.1809,0.002133
11.1909,0.000000
11.2009,0.021769
11.2109,0.015933
11.2209,0.010276
11.2309,0.004802
11.2409,0.012881
11.2509,0.011633
11.2609,0.006791
11.2709,0.013118
11.2809,0.014099
11.2909,0.015499
11.3009,0.002895
11.3109,0.013450
11.3209,0.019421
11.3309,0.012371
11.3409,0.027666
11.3509,0.008557
11.3609,0.000000
11.3709,0.003209
11.3809,0.004646
11.3909,0.014469
11.4010,0.016655
11.4110,0.011089
11.4210,0.012341
11.4310,0.025321
11.4410,0.003351
11.4510,0.009417
11.4610,0.006381
11.4710,0.000609
11.4810,0.000000
11.4910,0.020372
11.5010,0.003886
11.5110,0.007997
11.5210,0.013445
11.5310,0.000480
11.5410,0.003325
11.5510,0.009826
11.5610,0.006494
11.5710,0.000000
11.5810,0.014857
11.5910,0.006286
11.6010,0.011094
11.6110,0.010455
11.6210,0.017757
11.6310,0.012825
11.6410,0.003099
11.6510,0.019298
11.6610,0.006214
11.6710,0.003489
11.6810,0.002304
11.6910,0.000000
11.7010,0.005132
11.7110,0.013173
11.7210,0.000000
11.7310,0.023669
11.7410,0.000000
11.7510,0.003734
11.7610,0.000000
11.7710,0.017345
11.7810,0.015220
11.7910,0.007872
11.8010,0.000000
11.8110,0.000412
11.8210,0.012000
11.8310,0.004591
11.8410,0.005504
11.8510,0.009410
11.8610,0.006699
11.8710,0.000000
11.8810,0.000000
11.8910,0.000000
11.9010,0.004180
11.9110,0.010721
11.9210,0.010391
11.9310,0.019493
11.9410,0.000000
11.9510,0.012451
11.9610,0.003707
11.9710,0.025804
11.9810,0.009153
11.9910,0.005507
12.0010,0.012195
12.0110,0.011578
12.0210,0.006965
12.0310,0.014760
12.0410,0.022096
12.0510,0.017365
12.0610,0.008836
12.0710,0.024249
12.0810,0.013903
12.0910,0.001275
12.1010,0.010509
12.1110,0.008349
12.1210,0.005767
12.1310,0.012628
12.1410,0.000000
12.1510,0.022974
12.1610,0.015063
12.1710,0.000000
12.1810,0.015010
12.1910,0.013778
12.2010,0.021978
12.2110,0.024073
12.2210,0.025446
12.2310,0.008110
12.2410,0.014687
12.2510,0.006546
12.2610,0.018247
12.2710,0.000000
12.2810,0.000279
12.2910,0.007044
12.3010,0.010067
12.3110,0.011892
12.3210,0.020815
12.3310,0.005456
12.3410,0.000357
12.3510,0.007633
12.3610,0.005925
12.3710,0.015240
12.3810,0.023056
12.3910,0.022378
12.4010,0.019657
12.4110,0.006429
12.4210,0.009737
12.4310,0.014474
12.4410,0.004959
12.4510,0.005753
12.4610,0.014217
12.4710,0.000355
12.4810,0.020062
12.4910,0.008160
12.5010,0.015749
12.5110,0.013132
12.5210,0.021565
12.5310,0.000000
12.5410,0.021726
12.5510,0.021603
12.5610,0.014005
12.5710,0.015984
12.5810,0.016643
12.5910,0.004723
12.6011,0.012425
12.6111,0.019173
12.6211,0.000000
12.6311,0.015946
12.6411,0.012937
12.6511,0.017324
12.6611,0.002194
12.6711,0.006486
12.6811,0.001332
12.6911,0.001313
12.7011,0.019283
12.7111,0.007993
12.7211,0.007475
12.7311,0.021568
12.7411,0.010166
12.7511,0.020695
12.7611,0.004662
12.7711,0.010360
12.7811,0.005957
12.7911,0.017660
12.8011,0.011696
12.8111,0.019276
12.8211,0.014725
12.8311,0.000000
12.8411,0.011544
12.8511,0.001450
12.8611,0.016584
12.8711,0.018333
12.8811,0.019242
12.8911,0.013068
12.9011,0.001075
12.9111,0.015890
12.9211,0.017553
12.9311,0.012918
12.9411,0.015146
12.9511,0.000000
12.9611,0.015160
12.9711,0.013848
12.9811,0.005099
12.9911,0.019113
13.0011,0.011019
13.0111,0.016894
13.0211,0.019053
13.0311,0.017868
13.0411,0.004600
13.0511,0.012343
13.0611,0.032541
13.0711,0.026760
13.0811,0.022363
13.0911,0.017973
13.1011,0.007967
13.1111,0.014665
13.1211,0.012677
13.1311,0.015473
13.1411,0.004673
13.1511,0.023975
13.1611,0.000000
13.1711,0.023387
13.1811,0.023636
13.1911,0.035338
13.2011,0.014822
13.2111,0.012758
13.2211,0.017978
13.2311,0.021593
13.2411,0.016491
13.2511,0.007848
13.2611,0.021881
13.2711,0.017508
13.2811,0.009548
13.2911,0.004716
13.3011,0.037568
13.3111,0.024575
13.3211,0.022497
13.3311,0.017205
13.3411,0.023748
13.3511,0.009914
13.3611,0.020032
13.3711,0.020485
13.3811,0.010426
13.3911,0.017917
13.4011,0.015556
13.4111,0.012853
13.4211,0.014761
13.4311,0.005524
13.4411,0.027789
13.4511,0.031893
13.4611,0.012092
13.4711,0.028492
13.4811,0.019465
13.4911,0.019749
13.5011,0.009578
13.5111,0.015589
13.5211,0.024424
13.5311,0.012470
13.5411,0.014451
13.5511,0.016432
13.5611,0.000000
13.5711,0.023348
13.5811,0.025930
13.5911,0.023865
13.6011,0.028604
13.6111,0.017623
13.6211,0.035780
13.6311,0.014647
13.6411,0.019724
13.6511,0.019050
13.6611,0.023242
13.6711,0.019951
13.6811,0.021160
13.6911,0.016673
13.7011,0.018710
13.7111,0.004461
13.7211,0.028873
13.7311,0.014396
13.7411,0.018765
13.7511,0.014331
13.7611,0.027485
13.7711,0.018700
13.7811,0.003621
13.7911,0.025533
13.8012,0.017430
13.8112,0.023341
13.8212,0.030307
13.8312,0.015870
13.8412,0.023485
13.8512,0.017841
13.8612,0.032030
13.8712,0.024891
13.8812,0.024197
13.8912,0.014578
13.9012,0.030630
13.9112,0.031769
13.9212,0.018747
13.9312,0.026231
13.9412,0.029829
13.9512,0.042993
13.9612,0.028504
13.9712,0.025497
